date,open,high,low,close,volume,vwap,Returns
09/03/2013 10:23:03,1643,1643.25,1641.5,1641.75,21745,1642.431685,-0.000761963
09/03/2013 10:24:27,1641.75,1642,1640,1640.5,21724,1640.810555,0.000152369
09/03/2013 10:27:07,1640.5,1641.5,1640.25,1640.75,21723,1640.845095,-0.001067724
09/03/2013 10:28:21,1640.75,1640.75,1638.5,1639,21743,1639.443706,-0.000916031
09/03/2013 10:30:18,1639,1639.5,1637.25,1637.5,21749,1638.428353,0.000915192
09/03/2013 10:32:31,1637.5,1639.5,1637.25,1639,21760,1638.521588,-0.000305157
09/03/2013 10:35:57,1639,1639.5,1638.25,1638.5,21722,1638.919022,0.000152555
09/03/2013 10:40:05,1638.5,1639.25,1637.5,1638.75,21781,1638.41263,-0.000610594
09/03/2013 10:45:22,1638.75,1640,1637.5,1637.75,21747,1638.916805,-0.000152672
09/03/2013 10:48:39,1637.75,1638.5,1636.25,1637.5,21772,1637.126229,0.001067561
09/03/2013 10:53:38,1637.5,1639.25,1637.5,1639.25,21747,1638.201522,-0.001068702
09/03/2013 11:00:39,1639.25,1639.25,1637.25,1637.5,21206,1637.967769,0.000762777
09/03/2013 11:06:31,1637.5,1638.75,1637.25,1638.75,22332,1637.894356,-0.000457875
09/03/2013 11:14:39,1638.75,1639.5,1638,1638,21736,1638.971464,-0.000763709
09/03/2013 11:21:21,1638,1638.25,1636.25,1636.75,21767,1637.193665,0.000152718
09/03/2013 11:29:14,1636.75,1638.25,1636.25,1637,21779,1637.535975,-0.000152742
09/03/2013 11:36:38,1637,1638.25,1636.5,1636.75,21660,1637.50756,-0.000152765
09/03/2013 11:43:22,1636.75,1637.75,1635.5,1636.5,21879,1636.593057,-0.001223616
09/03/2013 11:47:22,1636.5,1636.5,1634.25,1634.5,21671,1635.404838,0
09/03/2013 11:51:14,1634.5,1635,1633.75,1634.5,21945,1634.478275,-0.000459067
09/03/2013 11:59:53,1634.5,1635.25,1633.25,1633.75,21797,1634.530979,-0.000612464
09/03/2013 12:04:45,1633.75,1634,1632.5,1632.75,21695,1633.059772,0.000917852
09/03/2013 12:10:12,1632.75,1634.5,1632,1634.25,21966,1633.016548,0
09/03/2013 12:16:31,1634.25,1635.5,1634,1634.25,21806,1634.784085,-0.000918695
09/03/2013 12:22:21,1634.25,1634.5,1632.25,1632.75,21824,1633.257286,0.000764994
09/03/2013 12:32:28,1632.75,1635,1632.75,1634,21811,1633.989386,-0.000153022
09/03/2013 12:45:52,1634,1635.5,1633.75,1633.75,21808,1634.720813,-0.000765697
09/03/2013 12:50:47,1633.75,1633.75,1631.5,1632.5,21809,1632.689922,0
09/03/2013 12:58:38,1632.5,1633.75,1632.25,1632.5,21839,1633.075931,0.000612182
09/03/2013 13:06:51,1632.5,1634.25,1631.5,1633.5,21836,1633.103659,0.000764643
09/03/2013 13:14:08,1633.5,1635.5,1633,1634.75,21807,1634.501651,-0.001685049
09/03/2013 13:22:38,1634.75,1635.25,1632,1632,21804,1634.087438,-0.000306466
09/03/2013 13:28:45,1632,1633.25,1631.5,1631.5,21822,1632.544886,0.001682729
09/03/2013 13:32:44,1631.5,1634.5,1631.25,1634.25,21842,1633.331117,-0.000306044
09/03/2013 13:39:13,1634.25,1634.75,1632.5,1633.75,21701,1633.560331,-0.001225678
09/03/2013 13:46:36,1633.75,1634,1631.5,1631.75,21945,1632.779722,0
09/03/2013 13:51:56,1631.75,1633.75,1630.75,1631.75,21833,1632.264233,0.001376989
09/03/2013 13:56:19,1631.75,1634.75,1631.5,1634,21831,1633.499725,0.000305904
09/03/2013 14:03:17,1634,1635.25,1633.75,1634.5,21804,1634.648081,0.00122212
09/03/2013 14:05:52,1634.5,1637,1634.5,1636.5,21766,1636.014863,0.000915751
09/03/2013 14:08:15,1636.75,1638.25,1636.5,1638,21792,1637.194452,-0.000458085
09/03/2013 14:11:11,1638,1638.5,1637.25,1637.25,21759,1638.030746,0.000762893
09/03/2013 14:16:37,1637.25,1639,1637.25,1638.5,21753,1638.148313,-0.000610687
09/03/2013 14:23:14,1638.5,1638.5,1637,1637.5,21773,1637.798179,0.00030525
09/03/2013 14:30:27,1637.5,1638,1636.5,1638,21777,1636.838752,-0.000458085
09/03/2013 14:37:30,1637.75,1638.25,1636.75,1637.25,21766,1637.624828,0.000610407
09/03/2013 14:42:46,1637.25,1638.5,1637,1638.25,21633,1637.872406,0.000305111
09/03/2013 14:46:36,1638.25,1639.5,1638,1638.75,21873,1638.705173,-0.001680929
09/03/2013 14:48:59,1638.75,1639,1635.75,1636,21779,1637.154851,0.000152788
09/03/2013 14:53:33,1636,1636.75,1635,1636.25,21774,1635.905162,0
09/03/2013 14:57:08,1636.25,1637.25,1636,1636.25,21789,1636.435518,0
09/03/2013 14:59:33,1636.25,1636.75,1635.5,1636.25,21780,1636.286123,0.000915891
09/03/2013 15:00:00,1636,1638,1636,1637.75,21783,1637.209039,0
09/03/2013 15:00:33,1637.75,1638,1637,1637.75,21714,1637.509522,0.000305204
09/03/2013 15:02:45,1637.75,1638.75,1637,1638.25,21815,1637.913477,0.000457596
09/03/2013 15:09:10,1638.25,1639,1637.5,1639,21737,1638.053342,0.000609756
09/03/2013 15:14:52,1639,1640,1637.5,1640,21712,1638.467702,-0.001526718
09/03/2013 18:59:03,1640,1640,1636,1637.5,21826,1638.099113,0.002588701
09/04/2013 0:44:14,1637.5,1642.25,1637,1641.75,21742,1639.464401,-0.002901649
09/04/2013 2:21:28,1641.75,1642.25,1636.75,1637,21739,1639.63263,0
09/04/2013 3:33:05,1637,1639.25,1636.5,1637,21757,1637.710564,0.000305344
09/04/2013 4:48:16,1637,1639.25,1636,1637.5,21771,1637.615268,0.000915192
09/04/2013 6:05:40,1637.5,1639.25,1636.25,1639,21755,1637.779487,-0.000916031
09/04/2013 7:24:11,1639,1640,1637,1637.5,21768,1638.30121,-0.00091687
09/04/2013 7:49:08,1637.5,1638,1635,1636,21781,1636.434346,0.001221001
09/04/2013 8:22:03,1636,1638.5,1635.5,1638,21769,1637.293893,0.000152602
09/04/2013 8:31:13,1638,1638.75,1637.25,1638.25,21764,1637.932101,-0.000152625
09/04/2013 8:34:31,1638.25,1639.5,1638,1638,21740,1638.906877,-0.001222494
09/04/2013 8:36:39,1638,1638.25,1635.25,1636,21783,1636.604887,0.000610874
09/04/2013 8:40:07,1636,1637.25,1635.75,1637,21782,1636.586333,0.001372579
09/04/2013 8:42:39,1637,1640,1637,1639.25,21748,1638.736895,0.001066423
09/04/2013 8:45:35,1639.25,1641.25,1638.75,1641,21740,1640.01917,0
09/04/2013 8:48:51,1641,1641.75,1640.5,1641,21716,1641.194615,0.000913242
09/04/2013 8:51:49,1641,1643,1640.75,1642.5,21705,1642.142456,0.000456413
09/04/2013 8:55:38,1642.5,1643.75,1642.25,1643.25,21688,1643.074523,0.00060818
09/04/2013 9:01:06,1643.25,1644.25,1642.25,1644.25,21695,1643.165983,0
09/04/2013 9:06:32,1644,1644.75,1643.75,1644.25,21651,1644.144,0.00060781
09/04/2013 9:08:42,1644.25,1645.5,1644.25,1645.25,21687,1644.909589,0.000607441
09/04/2013 9:12:09,1645.25,1646.25,1644.5,1646.25,21669,1645.389243,0.000151837
09/04/2013 9:15:50,1646.25,1646.75,1645.5,1646.5,21600,1646.004213,-0.00015186
09/04/2013 9:20:50,1646.5,1646.75,1645.5,1646.25,21663,1646.045019,0.000151837
09/04/2013 9:28:07,1646.25,1647,1645.5,1646.5,21664,1646.245315,0
09/04/2013 9:34:22,1646.5,1647.25,1645.75,1646.5,21637,1646.393747,0.000455304
09/04/2013 9:40:08,1646.5,1647.75,1645.75,1647.25,21695,1646.718668,-0.000455512
09/04/2013 9:46:29,1647.25,1647.5,1646.25,1646.5,21654,1646.759894,0.00075861
09/04/2013 9:52:25,1646.5,1648,1646.5,1647.75,21629,1647.05651,-0.000151745
09/04/2013 9:58:41,1647.75,1648,1646.75,1647.5,21651,1647.292515,0.000606612
09/04/2013 10:03:12,1647.5,1648.5,1647,1648.5,21632,1647.581685,0.000303214
09/04/2013 10:05:01,1648.5,1649.25,1648.5,1649,21619,1648.867004,0.000454614
09/04/2013 10:10:13,1649,1649.75,1648.75,1649.75,21612,1649.273147,-0.00060652
09/04/2013 10:17:06,1649.75,1649.75,1648.5,1648.75,21591,1649.076386,0
09/04/2013 10:24:04,1648.75,1649,1648,1648.75,21642,1648.595566,0.000303168
09/04/2013 10:32:41,1648.75,1649.75,1648.25,1649.25,21617,1649.013855,0.000151561
09/04/2013 10:39:47,1649.25,1650,1648.75,1649.5,21613,1649.335215,0.00090854
09/04/2013 10:41:16,1649.5,1651,1649.5,1651,21531,1650.4306,0.000302755
09/04/2013 10:45:50,1651,1651.75,1650.5,1651.5,21604,1651.145702,0.000302663
09/04/2013 10:51:03,1651.5,1652,1651,1652,21559,1651.387263,0.000302572
09/04/2013 10:54:29,1652,1652.75,1652,1652.5,21616,1652.364869,0.000151263
09/04/2013 10:57:48,1652.5,1653.5,1652.5,1652.75,21591,1652.88142,0
09/04/2013 11:06:04,1652.75,1653.25,1652.5,1652.75,21570,1652.86093,0.00015124
09/04/2013 11:12:17,1652.75,1653.5,1652.25,1653,21558,1653.035393,-0.000453926
09/04/2013 11:19:18,1653,1653.75,1652,1652.25,21542,1652.71544,0.000151286
09/04/2013 11:33:12,1652.25,1653,1652,1652.5,21587,1652.396465,-0.000151309
09/04/2013 11:48:41,1652.5,1653.5,1652.25,1652.25,21581,1652.718062,0.000151286
09/04/2013 11:56:50,1652.25,1653,1652,1652.5,21569,1652.448746,0
09/04/2013 12:12:26,1652.5,1653,1652,1652.5,21564,1652.474495,0.000906892
09/04/2013 12:19:41,1652.5,1654.25,1652.25,1654,21566,1653.412037,0
09/04/2013 12:28:52,1654,1654.75,1653.75,1654,21548,1654.161987,0
09/04/2013 12:36:16,1654,1654.25,1653.25,1654,21546,1653.686833,-0.000907716
09/04/2013 12:49:53,1654,1654.25,1652.5,1652.5,21539,1653.404824,-0.000302663
09/04/2013 12:59:45,1652.5,1653,1651.25,1652,21604,1652.015888,-0.000151355
09/04/2013 13:08:34,1652,1653.25,1651.5,1651.75,21538,1652.292309,0.000151332
09/04/2013 13:20:21,1651.75,1652.25,1651,1652,21610,1651.547837,-0.000302755
09/04/2013 13:32:52,1652,1652.25,1650.75,1651.5,21585,1651.800069,0.000453926
09/04/2013 13:45:28,1651.5,1652.5,1651.25,1652.25,21580,1651.700602,0.000453721
09/04/2013 14:00:12,1652.25,1653.5,1651.5,1653,21564,1652.49869,0.000151217
09/04/2013 14:16:44,1653,1653.5,1652,1653.25,21568,1652.890926,-0.001059643
09/04/2013 14:24:22,1653.25,1654.25,1651.5,1651.5,21515,1653.350593,-0.000454339
09/04/2013 14:25:10,1651.5,1651.5,1650,1650.75,21635,1650.848255,0.000756659
09/04/2013 14:28:19,1650.75,1652.75,1650.5,1652,21585,1651.646618,-0.001060445
09/04/2013 14:32:32,1652,1652.5,1650.25,1650.25,21585,1651.400973,0
09/04/2013 14:37:41,1650.25,1651.25,1649.5,1650.25,21593,1650.407864,0.00045427
09/04/2013 14:44:21,1650.25,1651.25,1649.5,1651,21598,1650.265661,0.000605327
09/04/2013 14:49:18,1651,1652.75,1651,1652,21575,1651.891425,-0.000605694
09/04/2013 14:55:08,1652,1652.25,1650.75,1651,21586,1651.514118,-0.000151446
09/04/2013 14:57:49,1651,1651.25,1649.5,1650.75,21602,1650.281814,0.000454133
09/04/2013 14:59:56,1650.75,1652,1650.5,1651.5,21551,1651.200988,0.000302663
09/04/2013 15:00:01,1651.5,1652.25,1651.5,1652,21601,1651.728242,0.000151309
09/04/2013 15:00:55,1652,1652.5,1651.25,1652.25,21593,1651.96353,0.000453721
09/04/2013 15:06:12,1652.25,1653,1652,1653,21535,1652.522626,0.000151217
09/04/2013 15:14:34,1653,1654,1652.75,1653.25,21345,1653.344929,0.000906481
09/04/2013 18:59:21,1653,1655.25,1652.75,1654.75,21795,1654.152845,-0.000604686
09/05/2013 1:22:12,1654.75,1655.75,1653,1653.75,21551,1654.099717,0.001358696
09/05/2013 2:47:35,1653.75,1656,1652,1656,21545,1654.054491,-0.001360544
09/05/2013 3:44:18,1656,1656.5,1653.5,1653.75,21537,1654.819369,-0.00075643
09/05/2013 4:14:26,1653.75,1654.25,1651,1652.5,21577,1652.346411,0.00030248
09/05/2013 5:25:35,1652.5,1653.25,1650.5,1653,21581,1651.739018,-0.000453926
09/05/2013 6:33:22,1653,1654.5,1652,1652.25,21560,1653.360285,0.001058041
09/05/2013 7:33:55,1652.25,1654.5,1652.25,1654,21558,1653.384637,-0.000302389
09/05/2013 7:52:32,1654,1656,1653.5,1653.5,21536,1654.930361,0.000151172
09/05/2013 8:15:03,1653.5,1654.75,1652.25,1653.75,21559,1653.5332,-0.00075643
09/05/2013 8:30:01,1653.75,1654.5,1652,1652.5,21554,1652.991707,0
09/05/2013 8:31:48,1652.75,1652.75,1651.25,1652.5,21576,1651.988969,0.001057881
09/05/2013 8:34:56,1652.5,1654.75,1651.75,1654.25,21568,1653.428598,0.000453172
09/05/2013 8:37:18,1654.25,1655.75,1654.25,1655,21499,1655.010989,0.000302024
09/05/2013 8:41:36,1655,1656.25,1654.75,1655.5,21235,1655.638356,0.001055966
09/05/2013 8:45:27,1655.5,1657.5,1654.75,1657.25,21855,1656.042999,0.000301614
09/05/2013 8:47:59,1657.25,1658,1657,1657.75,21498,1657.503954,-0.000452625
09/05/2013 8:52:48,1657.75,1658.25,1656.5,1657,21513,1657.329952,0.000150852
09/05/2013 8:58:39,1657,1657.75,1656.5,1657.25,21510,1657.163529,-0.000301796
09/05/2013 9:03:46,1657.25,1658,1656.5,1656.75,21506,1657.271238,0.000150875
09/05/2013 9:08:31,1656.75,1657,1655.25,1657,21525,1656.092253,0.000150852
09/05/2013 9:15:20,1657,1657.25,1656,1657.25,21516,1656.657011,-0.000603774
09/05/2013 9:24:11,1657.25,1657.75,1655.75,1656.25,21512,1656.90919,-0.000150966
09/05/2013 9:31:55,1656.25,1657.25,1655.75,1656,21504,1656.61592,-0.00196642
09/05/2013 9:34:16,1656,1656,1652.75,1652.75,21544,1654.41544,0.000755744
09/05/2013 9:38:43,1652.75,1654.5,1652.75,1654,21469,1653.769982,0.000453241
09/05/2013 9:43:31,1654,1654.75,1653.5,1654.75,21643,1654.23518,-0.000302252
09/05/2013 9:49:34,1654.75,1655,1652.75,1654.25,21554,1653.912824,0.000755059
09/05/2013 9:55:08,1654.25,1655.75,1653.5,1655.5,21538,1654.957633,-0.001512402
09/05/2013 9:59:58,1655.5,1655.5,1652.5,1653,21549,1654.048309,0.000604595
09/05/2013 10:04:55,1653,1654.5,1652.75,1654,21552,1653.577615,0.000302206
09/05/2013 10:11:42,1654,1655,1652.75,1654.5,21554,1653.894277,0
09/05/2013 10:19:28,1654.5,1654.75,1654,1654.5,21535,1654.436278,-0.000151126
09/05/2013 10:26:43,1654.5,1654.5,1653,1654.25,21566,1653.688039,0.00030216
09/05/2013 10:34:16,1654.25,1655,1653.75,1654.75,21545,1654.399165,0.000302069
09/05/2013 10:42:08,1654.75,1656.25,1654.75,1655.25,21520,1655.365462,0.000301978
09/05/2013 10:54:22,1655.25,1656,1654.75,1655.75,21545,1655.322685,-0.000604321
09/05/2013 11:07:43,1655.75,1656,1654.75,1654.75,21532,1655.476593,-0.000302252
09/05/2013 11:17:47,1654.75,1655.25,1654,1654.25,21543,1654.614028,-0.000302343
09/05/2013 11:32:44,1654.25,1655.25,1653.75,1653.75,21544,1654.266443,0.000453309
09/05/2013 11:52:24,1653.75,1655,1653.75,1654.5,21538,1654.328153,-0.000151126
09/05/2013 12:08:20,1654.5,1655,1654,1654.25,21521,1654.543283,0.00030216
09/05/2013 12:21:44,1654.25,1654.75,1653.25,1654.75,21584,1653.946094,0.000453035
09/05/2013 12:43:23,1654.75,1655.5,1654.25,1655.5,21524,1654.870284,-0.000906892
09/05/2013 12:55:35,1655.5,1656.25,1653.75,1654,21544,1655.340861,0.000453241
09/05/2013 13:05:54,1654,1654.75,1653.5,1654.75,21550,1654.197981,0.000151057
09/05/2013 13:28:53,1654.75,1655.5,1654.25,1655,21533,1654.848523,0.000151035
09/05/2013 13:45:47,1655,1655.75,1654.5,1655.25,21526,1655.128449,0.000452899
09/05/2013 13:56:04,1655.25,1656.75,1654.5,1656,21537,1655.706493,-0.00060423
09/05/2013 14:10:51,1656,1656.25,1654.75,1655,21533,1655.546823,-0.00015108
09/05/2013 14:29:07,1655,1655.5,1654,1654.75,21544,1654.784987,-0.000302252
09/05/2013 14:38:45,1654.75,1655,1653.25,1654.25,21552,1653.827568,-0.000302343
09/05/2013 14:51:03,1654,1654.75,1653,1653.75,21552,1653.672084,-0.000151194
09/05/2013 14:58:00,1653.75,1654,1653,1653.5,21563,1653.398124,-0.00030248
09/05/2013 14:59:59,1653.75,1653.75,1652.75,1653,21549,1653.230974,0
09/05/2013 15:00:26,1653,1653.25,1652.5,1653,21570,1652.886926,0.000151217
09/05/2013 15:06:18,1653,1653.25,1652.5,1653.25,21572,1652.830023,-0.000302526
09/05/2013 15:40:48,1653.25,1653.5,1652.5,1652.75,21558,1652.925411,-0.002274106
09/05/2013 20:26:02,1652.75,1654,1648.5,1649,21592,1651.080458,0.001967015
09/06/2013 1:14:09,1649.25,1652.75,1649,1652.25,21587,1651.23359,0.000755972
09/06/2013 2:39:27,1652.25,1655.75,1652,1653.5,21534,1654.208287,-0.00030248
09/06/2013 3:54:07,1653.5,1654.25,1652,1653,21577,1652.935441,0
09/06/2013 5:43:46,1653,1654,1652,1653,21563,1653.060961,0.001660879
09/06/2013 6:43:11,1653,1656,1652.75,1655.75,21548,1654.393262,0.001357057
09/06/2013 7:08:18,1655.75,1658,1655,1658,21518,1656.461021,0.000753352
09/06/2013 7:25:33,1658,1659.5,1658,1659.25,21487,1658.736783,-0.001055807
09/06/2013 7:30:56,1659.25,1659.75,1656.25,1657.5,21499,1658.060352,0.002557545
09/06/2013 7:32:21,1657.5,1662.25,1657.25,1661.75,21470,1660.290079,0.000150421
09/06/2013 7:33:45,1661.75,1663.5,1660.75,1662,21432,1662.164625,-0.000150444
09/06/2013 7:36:25,1662,1662.25,1659.5,1661.75,21469,1660.934673,-0.000752785
09/06/2013 7:42:30,1661.75,1662,1658.25,1660.5,21479,1659.760371,0.000301023
09/06/2013 7:51:33,1660.5,1661.5,1658.75,1661,21461,1660.359944,0.000902256
09/06/2013 7:58:11,1661,1662.75,1660.5,1662.5,21435,1661.948006,-0.001506024
09/06/2013 8:14:01,1662.5,1662.75,1659.75,1660,21475,1661.272247,-0.000301296
09/06/2013 8:28:40,1660,1660.75,1659,1659.5,21472,1659.969728,0.000451739
09/06/2013 8:31:52,1659.5,1660.5,1658.5,1660.25,21483,1659.292219,-0.000904295
09/06/2013 8:34:22,1660.25,1660.5,1657.75,1658.75,21480,1658.605028,0.000753012
09/06/2013 8:37:00,1658.75,1661,1658.25,1660,21481,1659.95439,-0.001357261
09/06/2013 8:39:13,1660,1660,1657.75,1657.75,21489,1658.680569,-0.001056763
09/06/2013 8:40:16,1657.75,1658,1656,1656,21512,1656.869108,-0.001057881
09/06/2013 8:41:12,1656,1656.25,1654.25,1654.25,21538,1655.205381,-0.000756201
09/06/2013 8:42:20,1654.25,1655,1653,1653,21548,1654.122517,-0.000151263
09/06/2013 8:43:08,1653,1653.5,1652.5,1652.75,21555,1653.001624,-0.001059964
09/06/2013 8:44:11,1652.75,1653,1650.5,1651,21578,1652.074961,-0.00151653
09/06/2013 8:44:35,1651,1651,1648.25,1648.5,21601,1649.504849,-0.000151676
09/06/2013 8:45:28,1648.5,1650,1648,1648.25,21627,1649.057671,-0.000607072
09/06/2013 8:46:04,1648.25,1648.5,1646.5,1647.25,21484,1647.40017,-0.001063507
09/06/2013 8:46:59,1647.25,1647.25,1645,1645.5,21805,1646.343889,-0.001674022
09/06/2013 8:47:31,1645.5,1645.5,1642.5,1642.75,21677,1643.684285,0.000760341
09/06/2013 8:48:02,1642.75,1644.5,1642.25,1644,21692,1643.390397,0.000455996
09/06/2013 8:48:56,1644,1645,1643.75,1644.75,21680,1644.527341,0.000759417
09/06/2013 8:49:55,1644.75,1646.25,1644.75,1646,21654,1645.603999,0.000607165
09/06/2013 8:50:31,1646,1647.75,1646,1647,21647,1646.919631,-0.000455581
09/06/2013 8:52:07,1647,1647.75,1646,1646.25,21648,1646.87828,0.001061893
09/06/2013 8:53:44,1646.25,1648.25,1645.25,1648,21645,1646.682201,-0.001367158
09/06/2013 8:55:31,1648,1648,1645.5,1645.75,21643,1646.912501,0
09/06/2013 8:57:08,1645.75,1647,1644.5,1645.75,21658,1645.738468,0.000151883
09/06/2013 8:59:32,1645.75,1647,1644.5,1646,21640,1645.871061,-0.001368821
09/06/2013 9:01:18,1646,1646,1643.5,1643.75,21691,1644.678715,-0.000761035
09/06/2013 9:03:05,1643.75,1645.25,1642.5,1642.5,21680,1643.868992,-0.000914077
09/06/2013 9:03:42,1642.75,1642.75,1640.5,1641,21714,1641.772981,-0.001067561
09/06/2013 9:04:18,1641,1641.25,1639,1639.25,21732,1640.166207,0.000761963
09/06/2013 9:05:17,1639.25,1640.75,1638.75,1640.5,21629,1639.781509,0.001673513
09/06/2013 9:06:33,1640.5,1643.25,1640.5,1643.25,21819,1641.750573,0.00060818
09/06/2013 9:08:09,1643.25,1644.75,1642.75,1644.25,21679,1643.617395,-0.000152068
09/06/2013 9:10:21,1644.25,1645,1643,1644,21688,1643.839058,0.001366743
09/06/2013 9:12:07,1644,1646.5,1643.75,1646.25,21662,1644.861232,-0.00060781
09/06/2013 9:13:42,1646.25,1646.75,1644.25,1645.25,21673,1645.500404,0.001365706
09/06/2013 9:15:42,1645.25,1647.75,1644.25,1647.5,21656,1645.934002,0.000303398
09/06/2013 9:17:16,1647.75,1648.25,1646.5,1648,21634,1647.363537,-0.000455304
09/06/2013 9:19:49,1648,1648.75,1647,1647.25,21633,1647.830074,0.000606704
09/06/2013 9:23:22,1647.5,1648.75,1646.75,1648.25,21615,1647.715776,0
09/06/2013 9:26:56,1648.25,1648.75,1646.25,1648.25,21654,1647.511453,0.000151653
09/06/2013 9:29:25,1648.25,1649.5,1648.25,1648.5,21610,1649.034891,0.000303214
09/06/2013 9:31:33,1648.5,1650.25,1648.5,1649,21604,1649.481277,0.000606061
09/06/2013 9:35:55,1649,1650.5,1648.5,1650,21620,1649.485153,0.000151492
09/06/2013 9:40:59,1650,1650.75,1648.75,1650.25,21606,1649.732204,0.001361573
09/06/2013 9:43:25,1650.25,1652.5,1650,1652.5,21582,1651.370065,0.000755858
09/06/2013 9:45:01,1652.5,1653.75,1652,1653.75,21567,1652.835559,0.000604321
09/06/2013 9:46:26,1653.75,1654.75,1653.5,1654.75,21532,1653.984384,0
09/06/2013 9:48:45,1654.75,1655.25,1654.25,1654.75,21531,1654.704856,-0.000302252
09/06/2013 9:51:49,1654.75,1655.5,1654,1654.25,21568,1654.654847,0.000604138
09/06/2013 9:56:28,1654.5,1655.25,1653.5,1655.25,21551,1654.195455,0.000754603
09/06/2013 9:58:03,1655.25,1657.25,1655,1656.5,21495,1656.375238,0.000904704
09/06/2013 10:00:36,1656.5,1658.25,1656.25,1658,21534,1657.173249,0.000602773
09/06/2013 10:03:51,1658,1659,1657.5,1659,21496,1658.151354,0.000301296
09/06/2013 10:05:28,1659,1660.25,1658.25,1659.5,21483,1659.180364,-0.000753807
09/06/2013 10:09:17,1659.5,1659.5,1658.25,1658.25,21488,1658.699739,0.000602682
09/06/2013 10:12:52,1658.25,1659.75,1658,1659.25,21491,1658.613873,-0.000603045
09/06/2013 10:16:44,1659.25,1659.75,1658.25,1658.25,21483,1658.875332,-0.000301614
09/06/2013 10:19:40,1658.25,1658.5,1657.25,1657.75,21493,1657.834307,0.000301523
09/06/2013 10:25:12,1657.75,1658.5,1657.5,1658.25,21498,1657.967404,0.000753239
09/06/2013 10:30:02,1658.25,1659.5,1658,1659.5,21501,1658.62182,0.000301205
09/06/2013 10:34:47,1659.5,1660,1658.25,1660,21391,1659.057057,-0.000150625
09/06/2013 10:38:30,1660,1660.5,1659.5,1659.75,21550,1660.08623,-0.000301341
09/06/2013 10:42:30,1659.75,1660.5,1659,1659.25,21495,1659.585741,-0.000301432
09/06/2013 10:50:39,1659.25,1659.75,1658.5,1658.75,21483,1659.045292,0.000150693
09/06/2013 11:00:28,1658.75,1659.75,1658,1659,21479,1658.796487,0
09/06/2013 11:07:58,1659,1660.25,1658.5,1659,21484,1659.380923,0.000752899
09/06/2013 11:19:04,1659,1660.5,1658.75,1660.25,21487,1659.448492,-0.000602682
09/06/2013 11:31:53,1660.25,1660.5,1658.75,1659.25,21477,1659.59516,-0.001357876
09/06/2013 11:39:50,1659.25,1659.5,1657,1657,21483,1658.44477,0.000150852
09/06/2013 11:46:01,1657,1657.75,1656,1657.25,21514,1656.799584,0.000452352
09/06/2013 12:00:11,1657.25,1658.25,1656.5,1658,21518,1657.269786,0.000753352
09/06/2013 12:07:18,1658,1659.75,1657.75,1659.25,21488,1658.794862,0.000602319
09/06/2013 12:20:18,1659.25,1660.75,1658.75,1660.25,21474,1659.518976,-0.00030125
09/06/2013 12:33:47,1660.25,1660.25,1659,1659.75,21465,1659.648218,0
09/06/2013 12:46:53,1659.75,1660.75,1659.25,1659.75,21477,1660.046841,0.001353791
09/06/2013 12:49:53,1659.75,1662.25,1659.5,1662,21463,1661.336358,0.00045106
09/06/2013 12:53:34,1662,1663.25,1661.75,1662.75,21432,1662.689296,-0.000300797
09/06/2013 13:02:14,1662.75,1662.75,1661.75,1662.25,21451,1662.306606,0.000901578
09/06/2013 13:08:16,1662.25,1664,1662,1663.75,21436,1662.866988,-0.001354198
09/06/2013 13:15:46,1663.75,1664,1661.5,1661.5,21442,1662.441843,0.000601504
09/06/2013 13:31:19,1661.5,1662.5,1661.25,1662.5,21434,1661.830118,-0.000300842
09/06/2013 13:42:02,1662.5,1663.25,1661.5,1662,21448,1662.340696,0
09/06/2013 13:52:38,1662,1662.25,1660.75,1662,21439,1661.605205,-0.000752672
09/06/2013 14:01:16,1662,1662.5,1660,1660.75,21480,1661.002933,-0.000753239
09/06/2013 14:07:44,1660.75,1661.5,1659.5,1659.5,21427,1660.560531,-0.000602954
09/06/2013 14:09:12,1659.5,1660,1657.25,1658.5,21531,1658.487425,-0.001056285
09/06/2013 14:12:20,1658.5,1659,1656.25,1656.75,21501,1657.693328,0.000904568
09/06/2013 14:15:27,1656.75,1658.25,1656.5,1658.25,21487,1657.268267,0.000602682
09/06/2013 14:20:28,1658.25,1659.25,1657.25,1659.25,21518,1658.19565,-0.00075392
09/06/2013 14:26:10,1659.25,1659.5,1657.75,1658,21485,1658.57731,-0.000905524
09/06/2013 14:35:43,1658,1658.75,1656.5,1656.5,21506,1657.885474,0.000603318
09/06/2013 14:40:40,1656.5,1657.75,1655.5,1657.5,21512,1656.61167,-0.000905797
09/06/2013 14:47:21,1657.5,1658.5,1655.75,1656,21510,1657.249198,-0.001057881
09/06/2013 14:49:57,1656,1656.5,1654.25,1654.25,21535,1655.350894,0.000755059
09/06/2013 14:55:13,1654.25,1656.25,1654.25,1655.5,21534,1655.257697,-0.001058201
09/06/2013 14:57:00,1655.5,1655.5,1653.5,1653.75,21206,1654.463631,-0.000302435
09/06/2013 14:58:16,1653.75,1654.25,1653,1653.25,21894,1653.578537,0.000151194
09/06/2013 14:59:49,1653.25,1653.75,1652.75,1653.5,21439,1653.298813,0.000453378
09/06/2013 15:00:06,1653.5,1654.5,1653.5,1654.25,21669,1653.831014,-0.000453583
09/06/2013 15:01:11,1654.25,1654.25,1653.25,1653.5,21550,1653.740499,0.000151172
